sex,test,test_name,short_name,long_name,system,unit,unit_source,unit_confidence,nhanes_name,age_bin,age_lo,age_hi,age_mid,scale_type,axis_column,is_log_scale,stats_n_total,n_age_years_present,age_years_present,density_points_used,weighting_method,has_density_data,raw_min,raw_max,q0,q1,q2,q3,q4,raw_q0,raw_q1,raw_q2,raw_q3,raw_q4
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),45-49,45,49,47.0,log,log_x,True,966416.0,5,45|46|47|48|49,150,stats_n,True,0.0099999997764825,5.6399998664856,-4.605170208339842,-2.232579665999843,-1.6274067580527656,-1.2742427667783127,1.7298840418372012,0.0099999997764825,0.10725140017656923,0.19643832629085609,0.2796426427670974,5.6399998664856
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),45-49,45,49,47.0,regular,x,False,966416.0,5,45|46|47|48|49,150,stats_n,True,0.0099999997764825,5.6399998664856,0.0099999997764825,0.11112423780035446,0.1964518035612998,0.28410818524827763,5.6399998664856,0.0099999997764825,0.11112423780035446,0.1964518035612998,0.28410818524827763,5.6399998664856
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),50-54,50,54,52.0,log,log_x,True,923655.0,5,50|51|52|53|54,150,stats_n,True,0.0099999997764825,5.65000009536743,-4.605170208339842,-2.2305521785555835,-1.628876415555346,-1.2775342006627362,1.7316555620375405,0.0099999997764825,0.10746907163231297,0.19614984126984092,0.2787237305960812,5.65000009536743
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),50-54,50,54,52.0,regular,x,False,923655.0,5,50|51|52|53|54,150,stats_n,True,0.0099999997764825,5.65000009536743,0.0099999997764825,0.11157776729804215,0.19616105680987136,0.2833664543545651,5.65000009536743,0.0099999997764825,0.11157776729804215,0.19616105680987136,0.2833664543545651,5.65000009536743
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),55-59,55,59,57.0,log,log_x,True,889301.0,5,55|56|57|58|59,150,stats_n,True,0.0099999997764825,5.61999988555908,-4.605170208339842,-2.232617933133795,-1.6281603165892715,-1.2753749463485375,1.7263316435424465,0.0099999997764825,0.1072472960513992,0.19629035427297348,0.2793262162396182,5.61999988555908
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),55-59,55,59,57.0,regular,x,False,889301.0,5,55|56|57|58|59,150,stats_n,True,0.0099999997764825,5.61999988555908,0.0099999997764825,0.1118455396119202,0.19631480171465443,0.283955361064989,5.61999988555908,0.0099999997764825,0.1118455396119202,0.19631480171465443,0.283955361064989,5.61999988555908
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),60-64,60,64,62.0,log,log_x,True,803302.0,5,60|61|62|63|64,150,stats_n,True,0.0099999997764825,5.63000011444092,-4.605170208339842,-2.2365995102309597,-1.6297941360617663,-1.277519844214478,1.7281094624785829,0.0099999997764825,0.10682113163993526,0.19596991311268436,0.27872773210762153,5.63000011444092
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),60-64,60,64,62.0,regular,x,False,803302.0,5,60|61|62|63|64,150,stats_n,True,0.0099999997764825,5.63000011444092,0.0099999997764825,0.11168659636241214,0.19598387380867713,0.28355465028181764,5.63000011444092,0.0099999997764825,0.11168659636241214,0.19598387380867713,0.28355465028181764,5.63000011444092
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),65-69,65,69,67.0,log,log_x,True,702830.0,5,65|66|67|68|69,150,stats_n,True,0.006666666517655,5.6399998664856,-5.010635316448006,-2.236919853976344,-1.63195945867957,-1.2794795806954071,1.7298840418372012,0.006666666517655,0.1067869176389527,0.19554603411042518,0.2781820340895695,5.6399998664856
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),65-69,65,69,67.0,regular,x,False,702830.0,5,65|66|67|68|69,150,stats_n,True,0.006666666517655,5.6399998664856,0.006666666517655,0.11217542753345386,0.1955460446109532,0.2830599983720664,5.6399998664856,0.006666666517655,0.11217542753345386,0.1955460446109532,0.2830599983720664,5.6399998664856
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),70-74,70,74,72.0,log,log_x,True,542579.0,5,70|71|72|73|74,150,stats_n,True,0.006666666517655,5.65000009536743,-5.010635316448006,-2.236474689097033,-1.635659864249607,-1.280182625769598,1.7316555620375405,0.006666666517655,0.10683446600690197,0.19482377163281347,0.27798652831351356,5.65000009536743
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),70-74,70,74,72.0,regular,x,False,542579.0,5,70|71|72|73|74,150,stats_n,True,0.006666666517655,5.65000009536743,0.006666666517655,0.11241216291487909,0.1947718471459641,0.28280193455343416,5.65000009536743,0.006666666517655,0.11241216291487909,0.1947718471459641,0.28280193455343416,5.65000009536743
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),75-79,75,79,77.0,log,log_x,True,380421.0,5,75|76|77|78|79,150,stats_n,True,0.0099999997764825,5.59999990463257,-4.605170208339842,-2.233975601024677,-1.6484193541953136,-1.2943737463602625,1.7227665807112051,0.0099999997764825,0.10710178863888789,0.19235371154225978,0.274069447587611,5.59999990463257
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),75-79,75,79,77.0,regular,x,False,380421.0,5,75|76|77|78|79,150,stats_n,True,0.0099999997764825,5.59999990463257,0.0099999997764825,0.11185488583392314,0.1925664838912063,0.2797315372847674,5.59999990463257,0.0099999997764825,0.11185488583392314,0.1925664838912063,0.2797315372847674,5.59999990463257
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),80-84,80,84,82.0,log,log_x,True,257065.0,5,80|81|82|83|84,150,stats_n,True,0.0099999997764825,5.48000001907349,-4.605170208339842,-2.236070664538994,-1.664124180035249,-1.3223479076875928,1.701105104440488,0.0099999997764825,0.10687763847559528,0.18935642751892573,0.2665088286752599,5.48000001907349
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),80-84,80,84,82.0,regular,x,False,257065.0,5,80|81|82|83|84,150,stats_n,True,0.0099999997764825,5.48000001907349,0.0099999997764825,0.11155848368338732,0.18960494123896893,0.2715152530801306,5.48000001907349,0.0099999997764825,0.11155848368338732,0.18960494123896893,0.2715152530801306,5.48000001907349
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),85-89,85,89,87.0,log,log_x,True,149781.0,5,85|86|87|88|89,150,stats_n,True,0.0099999997764825,5.3600001335144,-4.605170208339842,-2.238037812434068,-1.6783382862224419,-1.3062866832322255,1.6789639999921133,0.0099999997764825,0.10666760100914885,0.18668393370230874,0.2708238462658258,5.3600001335144
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),85-89,85,89,87.0,regular,x,False,149781.0,5,85|86|87|88|89,150,stats_n,True,0.0099999997764825,5.3600001335144,-0.0070570388427036,0.11074943179070783,0.18698372140116595,0.275836614594268,5.3600001335144,-0.0070570388427036,0.11074943179070783,0.18698372140116595,0.275836614594268,5.3600001335144
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),90-94,90,94,92.0,log,log_x,True,69575.0,5,90|91|92|93|94,150,stats_n,True,0.0099999997764825,5.5,-4.605170208339842,-2.2274109451660924,-1.6695717595121211,-1.2859868390791,1.7047480922384253,0.0099999997764825,0.10780718784139896,0.18832769791774867,0.2763777086887633,5.5
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),90-94,90,94,92.0,regular,x,False,69575.0,5,90|91|92|93|94,150,stats_n,True,0.0099999997764825,5.5,-0.0423722018632177,0.11239168888449537,0.18895175247014784,0.28088802042537914,5.5,-0.0423722018632177,0.11239168888449537,0.18895175247014784,0.28088802042537914,5.5
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),95-99,95,99,97.0,log,log_x,True,20342.0,5,95|96|97|98|99,150,stats_n,True,0.0099999997764825,5.63000011444092,-4.605170208339842,-2.2340118681082366,-1.711990573818103,-1.3128279443814515,1.7281094624785829,0.0099999997764825,0.10709790443980467,0.18050612399797833,0.2690580981677588,5.63000011444092
male,lab.146.no_meds,EOS_ABS,EOS ABS,Eosinophils ABS,WBC_Counts,10^3/uL,manual_clinical_override,medium,Eosinophils number (1000 cells/uL),95-99,95,99,97.0,regular,x,False,20342.0,5,95|96|97|98|99,150,stats_n,True,0.0099999997764825,5.63000011444092,-0.0760376844250473,0.111035631889917,0.18234236869833587,0.27223697308411215,5.63000011444092,-0.0760376844250473,0.111035631889917,0.18234236869833587,0.27223697308411215,5.63000011444092
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,20-24,20,24,22.0,log,log_x,True,450117.0,5,20|21|22|23|24,150,stats_n,True,0.0199999995529652,1.16999995708466,-3.9120230277798864,-2.313592630765956,-2.1655467202613705,-1.815905893425034,0.15700371212988629,0.0199999995529652,0.09890528234926801,0.11468721562947096,0.162690461395355,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,20-24,20,24,22.0,regular,x,False,450117.0,5,20|21|22|23|24,150,stats_n,True,0.0199999995529652,1.16999995708466,0.0199999995529652,0.09878245762981168,0.11478775083259327,0.16286050714005837,1.16999995708466,0.0199999995529652,0.09878245762981168,0.11478775083259327,0.16286050714005837,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,25-29,25,29,27.0,log,log_x,True,573381.0,5,25|26|27|28|29,150,stats_n,True,0.0199999995529652,1.16999995708466,-3.9120230277798864,-2.3176971698480315,-2.216033412710486,-1.8322044427305852,0.15700371212988629,0.0199999995529652,0.09850015375429214,0.1090407718841751,0.16006033473585304,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,25-29,25,29,27.0,regular,x,False,573381.0,5,25|26|27|28|29,150,stats_n,True,0.0199999995529652,1.16999995708466,0.0199999995529652,0.09835098749895006,0.10968610647741886,0.1602696380858749,1.16999995708466,0.0199999995529652,0.09835098749895006,0.10968610647741886,0.1602696380858749,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,30-34,30,34,32.0,log,log_x,True,646887.0,5,30|31|32|33|34,150,stats_n,True,0.0199999995529652,1.16999995708466,-3.9120230277798864,-2.3196870486817587,-2.2231793147361856,-1.832094750646953,0.15700371212988629,0.0199999995529652,0.0983043452654119,0.10826435461625399,0.16007789305046358,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,30-34,30,34,32.0,regular,x,False,646887.0,5,30|31|32|33|34,150,stats_n,True,0.0199999995529652,1.16999995708466,0.0199999995529652,0.0982392885141187,0.10888795351235003,0.16030064142767944,1.16999995708466,0.0199999995529652,0.0982392885141187,0.10888795351235003,0.16030064142767944,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,35-39,35,39,37.0,log,log_x,True,709470.0,5,35|36|37|38|39,150,stats_n,True,0.0149999996647239,1.16999995708466,-4.199705100231667,-2.3242257151485184,-2.228130983333937,-1.8372476113299006,0.15700371212988629,0.0149999996647239,0.09785918560979136,0.10772959049126463,0.15925515551554406,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,35-39,35,39,37.0,regular,x,False,709470.0,5,35|36|37|38|39,150,stats_n,True,0.0149999996647239,1.16999995708466,0.0149999996647239,0.09805381631992331,0.10901721388060633,0.15978884513746108,1.16999995708466,0.0149999996647239,0.09805381631992331,0.10901721388060633,0.15978884513746108,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,40-44,40,44,42.0,log,log_x,True,762007.0,5,40|41|42|43|44,150,stats_n,True,0.0149999996647239,1.16999995708466,-4.69751551429244,-2.322519413747985,-2.212676472514275,-1.8321124589713436,0.15700371212988629,0.009117902281991672,0.09802630541308266,0.10940743031522752,0.1600750583643045,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,40-44,40,44,42.0,regular,x,False,762007.0,5,40|41|42|43|44,150,stats_n,True,0.0149999996647239,1.16999995708466,-0.0018432282184522,0.09804563562647244,0.10937802088591626,0.16006825001352082,1.16999995708466,-0.0018432282184522,0.09804563562647244,0.10937802088591626,0.16006825001352082,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,45-49,45,49,47.0,log,log_x,True,821404.0,5,45|46|47|48|49,150,stats_n,True,0.0149999996647239,1.16999995708466,-4.7021497627935,-2.314184448897164,-2.1884492457953018,-1.7973406504209783,0.15700371212988629,0.009075745415154638,0.09884676572720835,0.11209043862627116,0.1657390607773283,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,45-49,45,49,47.0,regular,x,False,821404.0,5,45|46|47|48|49,150,stats_n,True,0.0149999996647239,1.16999995708466,-0.0023385869707493,0.09804802202284028,0.11081492070734042,0.16138750353924108,1.16999995708466,-0.0023385869707493,0.09804802202284028,0.11081492070734042,0.16138750353924108,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,50-54,50,54,52.0,log,log_x,True,930898.0,5,50|51|52|53|54,150,stats_n,True,0.0199999995529652,1.16999995708466,-4.70469933293523,-2.3108614390037894,-2.1795968758712223,-1.7835614614130983,0.15700371212988629,0.009052635638147321,0.09917578086516766,0.11308710959537599,0.16803861724953992,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,50-54,50,54,52.0,regular,x,False,930898.0,5,50|51|52|53|54,150,stats_n,True,0.0199999995529652,1.16999995708466,-0.0026921650425928,0.09812405310894459,0.1120417531609334,0.16229294784663756,1.16999995708466,-0.0026921650425928,0.09812405310894459,0.1120417531609334,0.16229294784663756,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,55-59,55,59,57.0,log,log_x,True,1116791.0,5,55|56|57|58|59,150,stats_n,True,0.0149999996647239,1.16999995708466,-4.7075738704888,-2.3089495378539056,-2.177040184550712,-1.767386686261802,0.15700371212988629,0.00902665086204665,0.09936557653210695,0.1133766083487186,0.17077870450897029,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,55-59,55,59,57.0,regular,x,False,1116791.0,5,55|56|57|58|59,150,stats_n,True,0.0149999996647239,1.16999995708466,-0.0031836696910342,0.09809163286741802,0.11164033878279005,0.1636204664274697,1.16999995708466,-0.0031836696910342,0.09809163286741802,0.11164033878279005,0.1636204664274697,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,60-64,60,64,62.0,log,log_x,True,1326922.0,5,60|61|62|63|64,150,stats_n,True,0.0149999996647239,1.16999995708466,-4.70828853432736,-2.316009556965564,-2.193577569334526,-1.7894018587745228,0.15700371212988629,0.009020202145698902,0.09866652422768421,0.1115170740474843,0.16706006530040116,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,60-64,60,64,62.0,regular,x,False,1326922.0,5,60|61|62|63|64,150,stats_n,True,0.0149999996647239,1.16999995708466,-0.0032398329972933,0.09832776197190371,0.11124333624527892,0.16562380099236707,1.16999995708466,-0.0032398329972933,0.09832776197190371,0.11124333624527892,0.16562380099236707,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,65-69,65,69,67.0,log,log_x,True,1483263.0,5,65|66|67|68|69,150,stats_n,True,0.0149999996647239,1.16999995708466,-4.72291219662778,-2.3163747155927084,-2.1602636796048267,-1.7621327201268948,0.15700371212988629,0.008889253563184289,0.0986305018724893,0.1152947161644693,0.1716783312738496,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,65-69,65,69,67.0,regular,x,False,1483263.0,5,65|66|67|68|69,150,stats_n,True,0.0149999996647239,1.16999995708466,-0.0050560822923901,0.09805003071057936,0.11242072270351329,0.16784499889537705,1.16999995708466,-0.0050560822923901,0.09805003071057936,0.11242072270351329,0.16784499889537705,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,70-74,70,74,72.0,log,log_x,True,1472047.0,5,70|71|72|73|74,150,stats_n,True,0.0149999996647239,1.16999995708466,-4.74294709330063,-2.3256818628057623,-2.171694844579358,-1.782822685755035,0.15700371212988629,0.00871293049173038,0.09771679188423137,0.11398426749062252,0.16816280595772737,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,70-74,70,74,72.0,regular,x,False,1472047.0,5,70|71|72|73|74,150,stats_n,True,0.0149999996647239,1.16999995708466,-0.0071617482269861,0.0978100579429207,0.11284512511992716,0.16807417054303006,1.16999995708466,-0.0071617482269861,0.0978100579429207,0.11284512511992716,0.16807417054303006,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,75-79,75,79,77.0,log,log_x,True,1276379.0,5,75|76|77|78|79,150,stats_n,True,0.0149999996647239,1.16999995708466,-4.75711589735923,-2.332756650098701,-2.1664484613295416,-1.7989485361470734,0.15700371212988629,0.008590349153029444,0.09702790610027293,0.1145838440713379,0.165472785434776,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,75-79,75,79,77.0,regular,x,False,1276379.0,5,75|76|77|78|79,150,stats_n,True,0.0149999996647239,1.16999995708466,-0.0089518133132117,0.09746882085192783,0.11394988259683989,0.1655345854433642,1.16999995708466,-0.0089518133132117,0.09746882085192783,0.11394988259683989,0.1655345854433642,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,80-84,80,84,82.0,log,log_x,True,1006702.0,5,80|81|82|83|84,150,stats_n,True,0.0149999996647239,1.17000000923872,-4.78255740009962,-2.3418180349302813,-2.1834310211743757,-1.8329925159328426,0.15700375670600655,0.008374554471661265,0.09615267031652086,0.1126543473520927,0.1599342451657348,1.17000000923872
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,80-84,80,84,82.0,regular,x,False,1006702.0,5,80|81|82|83|84,150,stats_n,True,0.0149999996647239,1.17000000923872,-0.0113664547222862,0.09625921807154973,0.11261319289295504,0.15985269031875315,1.17000000923872,-0.0113664547222862,0.09625921807154973,0.11261319289295504,0.15985269031875315,1.17000000923872
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,85-89,85,89,87.0,log,log_x,True,622577.0,5,85|86|87|88|89,150,stats_n,True,0.0149999996647239,1.16999995708466,-4.82192640906487,-2.3500958837321426,-2.1694382555234237,-1.8212799181483683,0.15700371212988629,0.00805126216575633,0.09536001830272833,0.11424177357462346,0.1618185038926746,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,85-89,85,89,87.0,regular,x,False,622577.0,5,85|86|87|88|89,150,stats_n,True,0.0149999996647239,1.16999995708466,-0.0176707907597911,0.09516409572487108,0.11458904018947545,0.16194917294522,1.16999995708466,-0.0176707907597911,0.09516409572487108,0.11458904018947545,0.16194917294522,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,90-94,90,94,92.0,log,log_x,True,254078.0,5,90|91|92|93|94,150,stats_n,True,0.0199999995529652,1.16999995708466,-4.8838724760406,-2.355927510225904,-2.169305963232167,-1.8404963632001494,0.15700371212988629,0.007567651661997605,0.09480553264158986,0.1142568878803379,0.1587386145422571,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,90-94,90,94,92.0,regular,x,False,254078.0,5,90|91|92|93|94,150,stats_n,True,0.0199999995529652,1.16999995708466,-0.0255787382053444,0.094307757765687,0.11505362473971624,0.15889149700430913,1.16999995708466,-0.0255787382053444,0.094307757765687,0.11505362473971624,0.15889149700430913,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,95-99,95,99,97.0,log,log_x,True,64093.0,5,95|96|97|98|99,150,stats_n,True,0.0199999995529652,1.16999995708466,-3.9120230277798864,-2.375420184690408,-2.1990048761440315,-1.8921235727771333,0.15700371212988629,0.0199999995529652,0.09297541415625578,0.11091347610934409,0.1507513372485357,1.16999995708466
male,lab.123.no_meds,LUC,LUC,Large unstained cells,WBC_Counts,10^3/uL,manual_clinical_override,low,,95-99,95,99,97.0,regular,x,False,64093.0,5,95|96|97|98|99,150,stats_n,True,0.0199999995529652,1.16999995708466,0.0009977747528221,0.09212634050277058,0.11185973123937334,0.15087379571037732,1.16999995708466,0.0009977747528221,0.09212634050277058,0.11185973123937334,0.15087379571037732,1.16999995708466
male,lab.140.no_meds,LYMP,LYMP,Lymphocytes,WBC_Counts,10^3/uL,manual_clinical_override,medium,Lymphocyte percent (%),20-24,20,24,22.0,log,log_x,True,793110.0,5,20|21|22|23|24,150,stats_n,True,0.319999992847443,14.8999996185303,-1.1394343055401057,0.6439143170847282,0.8134982808745931,0.9746588780783186,2.70136118734942,0.319999992847443,1.9039188546116075,2.2557855711618773,2.65026299396179,14.8999996185303
male,lab.140.no_meds,LYMP,LYMP,Lymphocytes,WBC_Counts,10^3/uL,manual_clinical_override,medium,Lymphocyte percent (%),20-24,20,24,22.0,regular,x,False,793110.0,5,20|21|22|23|24,150,stats_n,True,0.319999992847443,14.8999996185303,0.319999992847443,1.90321301139153,2.257187716302952,2.6509919046557013,14.8999996185303,0.319999992847443,1.90321301139153,2.257187716302952,2.6509919046557013,14.8999996185303
male,lab.140.no_meds,LYMP,LYMP,Lymphocytes,WBC_Counts,10^3/uL,manual_clinical_override,medium,Lymphocyte percent (%),25-29,25,29,27.0,log,log_x,True,976020.0,5,25|26|27|28|29,150,stats_n,True,0.319000005722046,14.8400001525879,-1.1425641582598443,0.6182161325526477,0.7881143502909924,0.9513725817852844,2.697326248021438,0.319000005722046,1.8556149165922478,2.199245507245494,2.589261194124666,14.8400001525879
male,lab.140.no_meds,LYMP,LYMP,Lymphocytes,WBC_Counts,10^3/uL,manual_clinical_override,medium,Lymphocyte percent (%),25-29,25,29,27.0,regular,x,False,976020.0,5,25|26|27|28|29,150,stats_n,True,0.319000005722046,14.8400001525879,0.319000005722046,1.8549389637272955,2.200933983862843,2.5900969967827376,14.8400001525879,0.319000005722046,1.8549389637272955,2.200933983862843,2.5900969967827376,14.8400001525879
male,lab.140.no_meds,LYMP,LYMP,Lymphocytes,WBC_Counts,10^3/uL,manual_clinical_override,medium,Lymphocyte percent (%),30-34,30,34,32.0,log,log_x,True,1046019.0,5,30|31|32|33|34,150,stats_n,True,0.319999992847443,14.8000001907349,-1.1394343055401057,0.6145414191353681,0.7808842871663964,0.9429269497290638,2.6946271936575625,0.319999992847443,1.8488085768939742,2.1834021665940573,2.5674853316794426,14.8000001907349
male,lab.140.no_meds,LYMP,LYMP,Lymphocytes,WBC_Counts,10^3/uL,manual_clinical_override,medium,Lymphocyte percent (%),30-34,30,34,32.0,regular,x,False,1046019.0,5,30|31|32|33|34,150,stats_n,True,0.319999992847443,14.8000001907349,0.319999992847443,1.8485154636181917,2.184527011551074,2.565848590466708,14.8000001907349,0.319999992847443,1.8485154636181917,2.184527011551074,2.565848590466708,14.8000001907349
male,lab.140.no_meds,LYMP,LYMP,Lymphocytes,WBC_Counts,10^3/uL,manual_clinical_override,medium,Lymphocyte percent (%),35-39,35,39,37.0,log,log_x,True,1116377.0,5,35|36|37|38|39,150,stats_n,True,0.319999992847443,14.8000001907349,-1.1394343055401057,0.6027665030855236,0.7715766931256308,0.9363421702897304,2.6946271936575625,0.319999992847443,1.8271666769374915,2.1631742283492534,2.5506345472923964,14.8000001907349
male,lab.140.no_meds,LYMP,LYMP,Lymphocytes,WBC_Counts,10^3/uL,manual_clinical_override,medium,Lymphocyte percent (%),35-39,35,39,37.0,regular,x,False,1116377.0,5,35|36|37|38|39,150,stats_n,True,0.319999992847443,14.8000001907349,0.319999992847443,1.8263806950812322,2.1643631500502716,2.5492749982463225,14.8000001907349,0.319999992847443,1.8263806950812322,2.1643631500502716,2.5492749982463225,14.8000001907349
male,lab.140.no_meds,LYMP,LYMP,Lymphocytes,WBC_Counts,10^3/uL,manual_clinical_override,medium,Lymphocyte percent (%),40-44,40,44,42.0,log,log_x,True,1177475.0,5,40|41|42|43|44,150,stats_n,True,0.314999997615814,14.8999996185303,-1.1551826477253484,0.5962136339631684,0.7648285659115427,0.9313717846719431,2.70136118734942,0.314999997615814,1.8152326366448974,2.1486259953407894,2.537988364260471,14.8999996185303
