biomarker_id,biomarker_name,mean_wasserstein_rank,min_wasserstein_rank,median_wasserstein_rank,valid_rank_bin_count,wasserstein_rank_by_age_bin,trim_mode,trim_label,trim_rule
prostate specific antigen total,"Prostate specific antigen, total (ng/mL)",10.98401018053691,8.758869392602303,10.846939447098165,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 11.100868142280987}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 10.846939447098165}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 10.666807422765572}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 12.072474088139884}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 10.633066648577145}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 8.758869392602303}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 12.809046122294301}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
prostate specific antigen total,"Prostate specific antigen, total (ng/mL)",11.530440475571814,8.782623037045953,11.800304945202456,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 10.888201390685593}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 11.067570774671267}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 11.800304945202456}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 11.88928022825208}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 11.897246305345888}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 8.782623037045953}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 14.387856647799468}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
prostate specific antigen total,"Prostate specific antigen, total (ng/mL)",13.118807360635431,9.672388756131575,13.22000266622706,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 10.64226879533719}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 13.22000266622706}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 9.672388756131575}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 14.320371142618848}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 14.72891173767611}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 10.362524874001949}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 18.88518355245529}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
protein total,"Protein, total (g/dL)",11.476548879386426,2.3525177545153726,7.902704524641319,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 9.925751724905167}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 7.770356247642041}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 2.3525177545153726}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 4.972444690899269}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 7.902704524641319}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 17.26854414891483}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 30.143523064186976}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
protein total,"Protein, total (g/dL)",11.799621705056166,2.319081892152058,8.928720924633824,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 9.517801727801245}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 8.020724769854755}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 2.319081892152058}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 5.527816562181483}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 8.928720924633824}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 17.336691920896826}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 30.946514137872967}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
protein total,"Protein, total (g/dL)",11.898155376765544,2.0337064909201286,8.956839656653742,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 9.741632970114722}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 7.569772932340626}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 2.0337064909201286}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 5.532053063603614}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 8.956839656653742}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 18.990455881173027}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 30.46262664255294}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
protein total,"Protein, total (g/dL)",12.408293989129549,2.0264491622865908,8.186836215681906,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 8.186836215681906}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 6.550358896847937}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 2.0264491622865908}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 5.9827553772265185}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 8.569740003773362}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 20.453632432790705}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 35.088285835299814}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
protoporphyrin,Protoporphyrin (ug/dL RBC),8.222316269926653,4.065689314710719,5.177807621071517,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 6.491453310697544}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.177807621071517}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 4.065689314710719}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 4.672515448438087}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 4.813888735167635}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 15.39930341277381}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 16.93555604662726}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
protoporphyrin,Protoporphyrin (ug/dL RBC),8.390342060386306,4.594612667563605,5.50095654880602,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 6.051714733049112}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 4.784328079645931}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 4.655011513416358}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 5.50095654880602}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 4.594612667563605}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 16.387464880597413}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 16.758305999625698}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
protoporphyrin,Protoporphyrin (ug/dL RBC),8.546583413670223,4.56689150580256,5.84860931010772,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 5.84860931010772}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 4.56689150580256}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 5.416102281720526}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 6.151080356802725}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 4.899746754965314}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 16.180858105668552}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 16.762795580624168}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
protoporphyrin,Protoporphyrin (ug/dL RBC),8.923599094995977,3.673557350159526,6.880671115608094,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 5.637275969893789}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 3.673557350159526}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 6.880671115608094}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 7.387585020093798}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 4.509884227068706}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 18.140131288625945}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 16.236088693521985}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
pyridoxal 5 -phosphate,Pyridoxal 5'-phosphate (nmol/L),9.414624127761178,3.515815732799374,8.358089564584285,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 12.92642836721271}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 8.358089564584285}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 3.515815732799374}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 5.291877911375504}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 6.85208394499292}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 11.152790419210534}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 17.80528295415292}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
pyridoxal 5 -phosphate,Pyridoxal 5'-phosphate (nmol/L),9.549908905011364,3.6439826657699346,8.28799597168445,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 12.846168489208031}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 8.28799597168445}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 3.6439826657699346}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 5.693798844582135}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 7.203037171506843}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 11.298319178644242}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 17.876060013683905}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
pyridoxal 5 -phosphate,Pyridoxal 5'-phosphate (nmol/L),9.636888354032033,3.8124042584354525,8.228581344132953,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 12.782511898924845}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 8.228581344132953}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 3.8124042584354525}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 5.881177566331953}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 7.423445231769561}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 11.424767415191983}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 17.905330763437476}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
pyridoxal 5 -phosphate,Pyridoxal 5'-phosphate (nmol/L),9.862847023628458,4.205916717663489,8.079311787340238,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 12.693095250627113}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 8.079311787340238}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 4.205916717663489}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 6.184340137669119}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 7.905509299658046}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 11.898783600656289}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 18.072972371784907}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
rbc folate,RBC folate (ng/mL),8.269277025234237,4.108239517798561,5.4798822755894,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 14.814354227350762}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 14.91803649091052}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 9.29000983091441}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 5.4798822755894}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 4.1659387973097814}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 5.108478036766234}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 4.108239517798561}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
rbc folate,RBC folate (ng/mL),8.628617016496907,4.014263739200178,6.149679970492826,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 14.968974017798292}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 15.647470875897596}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 9.953607358593608}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 6.149679970492826}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 4.500055727927}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 5.1662674255688525}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 4.014263739200178}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
rbc folate,RBC folate (ng/mL),8.858271247130753,3.9952485552955026,6.543443874394773,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 15.064629698603229}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 16.157575161719762}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 10.355912481893686}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 6.543443874394773}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 4.795166542457528}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 5.0959224155507865}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 3.9952485552955026}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
rbc folate,RBC folate (ng/mL),9.889970116287127,5.136966853324066,7.669021584692149,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 15.361916425406768}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 17.454761929061092}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 11.535424460240932}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 7.669021584692149}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 6.223882912112641}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 5.136966853324066}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 5.847816649172238}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
red blood cell count,Red blood cell count (million cells/uL),13.952256517385907,1.8910532675459164,11.565556637317375,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 14.73391238276765}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 9.254334446820113}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 1.8910532675459164}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 4.753051851779091}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 11.565556637317375}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 20.512719109164188}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 34.95516792630701}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
red blood cell count,Red blood cell count (million cells/uL),14.59815820089761,1.922782341555571,12.324040264979342,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 14.839199158160206}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 9.301237220260113}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 1.922782341555571}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 5.220303689637894}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 12.324040264979342}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 21.622672329075023}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 36.956872402615105}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
